YEAR,MONTH,TAVG,TMAX,TMIN,HTDD,CLDD,ABSMAX,ABSMAX_DATE,ABSMIN,ABSMIN_DATE,ABS_RANGE,DX32,DX0,DT0,DT-18,PRCP,PRCPMAX,PRCPMAX_DATE,SNOW,SNOWMAX,SNOWMAX_DATE,DP.25,DP2.5,DP25X
1928,8,18.78,25.11,12.44,28.33333333,42.77777778,31.11111111,16,2.777777778,13,28.33333333,0,0,0,0,62.23,25.4,22,NaN,NaN,,7,6,1
1928,9,11.56,17.17,5.94,198.3333333,3.888888889,25.55555556,13,-3.888888889,29,29.44444445,0,0,5,0,75.438,15.24,28,NaN,NaN,,9,9,0
1928,10,8.72,15.06,2.33,282.2222222,0.555555556,26.11111111,12,-15.55555556,30,41.66666667,0,0,9,0,82.296,25.4,18,NaN,NaN,,10,9,1
1928,11,1.33,6.44,-3.78,490.5555556,0,16.66666667,15,-19.44444444,28,36.11111111,0,4,20,1,88.392,20.828,30,332.74,NaN,,10,10,0
1928,12,-3.61,1.5,-8.67,680,0,7.777777778,18,-24.44444444,23,32.22222222,0,10,30,5,48.768,29.718,17,127,NaN,,4,4,1
1929,1,-9.17,-3.39,-15,853.3333333,0,10.55555556,19,-33.88888889,5,44.44444445,0,25,30,13,133.604,37.592,6,723.9,NaN,,13,11,1
1929,2,-7.61,-1.5,-13.78,693.8888889,0,4.444444444,26,-30.55555556,14,35,0,15,28,10,49.784,16.002,7,279.4,NaN,,8,7,0
1929,3,0.17,6.17,-5.83,545,0,15.55555556,13,-23.88888889,10,39.44444445,0,3,27,2,98.298,17.272,14,NaN,NaN,,10,10,0
1929,4,4.61,10.33,-1.17,411.6666667,0,22.22222222,8,-12.22222222,2,34.44444444,0,0,22,0,154.686,25.4,29,NaN,NaN,,10,10,2
1929,5,10.06,17.78,2.39,254.4444444,6.111111111,30,30,-5.555555556,10,35.55555556,0,0,16,0,NaN,NaN,,NaN,NaN,,,,
1929,6,14.5,20.44,8.61,127.7777778,21.66666667,29.44444444,21,-2.777777778,6,32.22222222,0,0,4,0,132.588,25.146,28,NaN,NaN,,10,10,0
1929,7,17.44,25.22,9.67,55.55555556,27.77777778,30.55555556,28,-1.111111111,20,31.66666667,0,0,1,0,57.404,15.24,14,NaN,NaN,,7,6,0
1929,8,14.94,21.89,8.06,101.1111111,3.888888889,28.33333333,26,0,20,28.33333333,0,0,1,0,57.658,17.018,4,NaN,NaN,,7,5,0
1929,9,13.94,21.67,6.22,146.1111111,14.44444444,30.55555556,4,-7.222222222,21,37.77777778,0,0,7,0,81.534,21.082,9,NaN,NaN,,7,6,0
1929,10,5.44,11.83,-0.94,399.4444444,0,22.22222222,21,-10.55555556,11,32.77777778,0,0,20,0,96.012,23.114,3,25.4,NaN,,8,7,0
1929,11,0.28,5.22,-4.67,541.1111111,0,17.77777778,4,-19.44444444,23,37.22222222,0,7,23,1,79.756,24.638,18,134.62,NaN,,11,10,0
1929,12,-6.44,-1.61,-11.22,767.2222222,0,5,14,-33.33333333,12,38.33333333,0,22,31,3,105.918,38.1,23,NaN,NaN,,7,5,2
1930,1,-7.39,-0.83,-14,770.5555556,0,10.55555556,8,-31.11111111,26,41.66666667,0,17,28,10,NaN,NaN,,388.62,NaN,,,,
1930,2,-5.94,1.78,-13.67,679.4444444,0,17.22222222,21,-36.66666667,17,53.88888889,0,15,27,9,30.48,12.192,13,228.6,NaN,,5,5,0
1930,3,-3.72,2.72,-10.22,683.8888889,0,9.444444444,7,-22.22222222,5,31.66666666,0,7,31,3,108.458,38.1,8,784.86,NaN,,9,8,1
1930,4,2.5,10.17,-5.11,474.4444444,0,22.22222222,30,-11.11111111,17,33.33333333,0,2,26,0,47.244,25.4,7,101.6,NaN,,5,5,1
1930,5,12.11,19.72,4.5,197.7777778,12.22222222,30.55555556,24,-5.555555556,12,36.11111112,0,0,6,0,109.728,20.32,2,NaN,NaN,,12,9,0
1930,6,17.61,25.06,10.11,47.77777778,27.22222222,31.11111111,16,-2.777777778,2,33.88888889,0,0,2,0,92.964,23.368,10,NaN,NaN,,8,7,0
1930,7,17.33,24.72,10,57.77777778,27.77777778,31.11111111,26,1.111111111,15,30,0,0,0,0,93.98,31.496,1,NaN,NaN,,11,9,2
1930,8,16.28,24.22,8.33,80.55555556,16.66666667,36.11111111,6,1.111111111,13,35,1,0,0,0,74.93,15.24,9,NaN,NaN,,9,9,0
1930,9,15,22.67,7.28,108.8888889,15,28.33333333,12,-1.666666667,9,30,0,0,4,0,69.088,26.416,15,NaN,NaN,,6,5,1
1930,10,7.17,15.44,-1.17,335.5555556,0,26.66666667,14,-9.444444444,27,36.11111111,0,0,22,0,34.798,17.78,17,25.4,NaN,,4,3,0
1930,11,1.67,7.56,-4.22,500,0,15.55555556,21,-25,29,40.55555556,0,4,21,1,62.992,24.13,30,228.6,NaN,,9,6,0
1930,12,-5.56,-0.06,-11.11,741.1111111,0,9.444444444,8,-25,16,34.44444444,0,17,31,5,20.828,5.588,20,203.2,NaN,,4,4,0
1931,1,-9,-1.89,-16.11,821.1111111,0,4.444444444,27,-30.55555556,25,35,0,21,31,13,72.898,32.004,6,1003.3,NaN,,6,5,1
1931,2,-7.06,0.56,-14.67,678.8888889,0,6.666666667,25,-33.33333333,3,40,0,12,28,9,40.64,11.684,13,431.8,NaN,,8,7,0
1931,3,-1.5,5.22,-8.22,593.8888889,0,14.44444444,24,-16.11111111,2,30.55555555,0,5,30,0,41.91,15.24,8,304.8,NaN,,4,4,0
1931,4,4.61,12.61,-3.33,411.6666667,0,25,21,-10.55555556,6,35.55555556,0,0,23,0,NaN,NaN,,152.4,NaN,,,,
1931,5,11.22,19.72,2.78,222.7777778,3.333333333,28.88888889,29,-7.222222222,2,36.11111111,0,0,10,0,93.98,36.068,19,NaN,NaN,,10,7,1
1931,6,15.39,23.78,7,103.3333333,15,33.33333333,30,-1.666666667,2,35,1,0,3,0,65.532,26.162,7,NaN,NaN,,6,4,1
1931,7,19.17,26.78,11.56,25.55555556,51.11111111,35.55555556,1,5,6,30.55555556,2,0,0,0,179.324,28.956,10,NaN,NaN,,12,12,1
1931,8,16.44,24.11,8.72,72.22222222,13.33333333,31.66666667,7,1.666666667,23,30,0,0,0,0,89.916,31.75,15,NaN,NaN,,6,5,1
1931,9,15.11,21.89,8.39,114.4444444,22.77777778,31.66666667,11,-2.777777778,29,34.44444445,0,0,2,0,159.766,39.116,15,NaN,NaN,,10,10,3
1931,10,8.89,16.39,1.39,274.4444444,0,27.22222222,3,-5.555555556,14,32.77777778,0,0,13,0,70.612,20.574,8,NaN,NaN,,8,6,0
1931,11,3.78,9.72,-2.17,436.6666667,0,20,10,-17.77777778,28,37.77777778,0,1,20,1,72.644,25.654,16,50.8,NaN,,5,5,1
1931,12,-4.33,1.83,-10.5,648.3333333,0,7.777777778,12,-22.77777778,9,30.55555556,0,10,31,7,86.36,18.796,14,444.5,NaN,,10,10,0
1932,1,-2.56,2.78,-7.94,631.1111111,0,15.55555556,14,-22.77777778,29,38.33333334,0,9,30,2,128.524,19.812,2,736.6,NaN,,13,11,0
1932,2,-6.78,0.61,-14.17,650,0,9.444444444,12,-27.77777778,25,37.22222222,0,11,28,10,69.088,19.05,8,723.9,NaN,,9,9,0
1932,3,-5.39,0.83,-11.61,714.4444444,0,12.22222222,30,-25.55555556,21,37.77777778,0,13,31,3,120.396,27.94,22,1371.6,NaN,,10,10,1
1932,4,1.67,8.28,-4.94,483.3333333,0,21.66666667,30,-11.11111111,16,32.77777778,0,3,29,0,67.564,17.78,26,101.6,NaN,,9,7,0
1932,5,10.5,19.56,1.44,242.7777778,0,28.88888889,16,-5.555555556,19,34.44444445,0,0,15,0,31.496,12.7,27,NaN,NaN,,4,4,0
1932,6,14.78,22.67,6.83,113.8888889,7.222222222,28.88888889,20,-3.888888889,8,32.77777778,0,0,4,0,101.346,43.434,3,NaN,NaN,,8,7,1
1932,7,16.33,23.56,9.11,62.77777778,7.222222222,28.33333333,21,3.333333333,16,25,0,0,0,0,174.244,32.512,8,NaN,NaN,,13,12,2
1932,8,17,24.72,9.28,58.33333333,17.77777778,29.44444444,26,1.666666667,1,27.77777777,0,0,0,0,160.782,50.8,31,NaN,NaN,,8,7,2
1932,9,13.22,20.78,5.72,155,10.55555556,33.88888889,1,-3.888888889,30,37.77777778,1,0,8,0,64.008,19.812,28,NaN,NaN,,8,5,0
1932,10,8.28,14.17,2.44,301.6666667,0,21.66666667,9,-6.666666667,24,28.33333334,0,0,10,0,193.294,111.76,6,50.8,NaN,,10,10,2
1932,11,-1.17,5.67,-8,584.4444444,0,15.55555556,26,-22.22222222,28,37.77777778,0,2,28,4,105.918,45.466,19,17.78,NaN,,7,5,2
1932,12,-3.39,3.28,-10.06,673.3333333,0,18.88888889,8,-36.11111111,17,55,0,8,29,5,70.866,21.082,31,342.9,NaN,,8,8,0
1933,1,-3.06,3.39,-9.56,643.3333333,0,8.888888889,16,-23.88888889,1,32.77777778,0,7,30,1,46.482,21.59,22,119.38,NaN,,6,5,0
1933,2,-6.11,0.39,-12.67,685,0,6.666666667,1,-26.66666667,6,33.33333334,0,11,28,7,65.024,22.86,7,632.46,NaN,,9,4,0
1933,3,-4.67,1.17,-10.44,712.2222222,0,7.777777778,30,-21.11111111,11,28.88888889,0,11,31,3,85.344,22.86,8,228.6,NaN,,6,5,0
1933,4,4.22,11.44,-3,410,0,26.11111111,30,-9.444444444,23,35.55555555,0,0,24,0,88.392,26.924,12,177.8,NaN,,6,5,1
1933,5,11.39,20.17,2.67,214.4444444,0,25,27,-6.666666667,5,31.66666667,0,0,14,0,78.232,25.4,20,NaN,NaN,,9,7,1
1933,6,17.22,26.39,8.06,67.77777778,40.55555556,33.88888889,28,-2.777777778,2,36.66666667,3,0,2,0,59.944,36.576,26,NaN,NaN,,5,4,1
1933,7,18.33,26.67,10,46.66666667,48.33333333,33.33333333,23,1.111111111,4,32.22222222,1,0,0,0,52.578,21.844,16,NaN,NaN,,7,6,0
1933,8,16.22,24,8.5,74.44444444,10,32.22222222,1,-0.555555556,10,32.77777778,1,0,2,0,119.888,60.96,24,NaN,NaN,,9,8,1
1933,9,13.56,20.94,6.22,141.6666667,2.222222222,27.22222222,2,-2.777777778,13,30,0,0,3,0,59.182,15.24,9,NaN,NaN,,9,7,0
1933,10,5.61,13.33,-2.11,371.6666667,0,21.66666667,16,-12.77777778,29,34.44444445,0,0,20,0,81.788,43.18,24,304.8,NaN,,6,3,1
1933,11,-4.56,1.22,-10.39,651.1111111,0,16.66666667,2,-27.22222222,16,43.88888889,0,12,29,5,92.202,34.036,30,482.6,NaN,,9,8,1
1933,12,-7.78,-0.33,-15.22,809.4444444,0,8.888888889,19,-37.77777778,29,46.66666667,0,15,31,12,63.754,14.224,21,NaN,NaN,,9,6,0
1934,1,-7.56,0.06,-15.22,756.6666667,0,5.555555556,1,-35.55555556,31,41.11111112,0,16,30,13,79.756,16.51,23,482.6,NaN,,8,7,0
1934,2,-14.33,-5.06,-23.67,886.1111111,0,5,18,-37.22222222,17,42.22222222,0,21,28,22,21.336,10.16,26,241.3,NaN,,4,3,0
1934,3,-4.17,3.67,-12.06,698.3333333,0,16.11111111,29,-26.11111111,12,42.22222222,0,8,31,8,72.644,28.702,27,127,NaN,,9,7,1
1934,4,4.56,12.28,-3.17,400,0,23.33333333,30,-11.11111111,5,34.44444444,0,0,26,0,94.996,37.592,11,279.4,NaN,,8,8,1
1934,5,11.83,21.83,1.89,190.5555556,1.111111111,27.77777778,4,-7.222222222,13,35,0,0,11,0,NaN,NaN,,NaN,NaN,,,,
1934,6,16.83,24.89,8.78,71.11111111,26.11111111,33.88888889,2,-3.888888889,8,37.77777778,1,0,1,0,87.376,36.068,19,NaN,NaN,,7,4,2
1934,7,18.28,27.06,9.5,42.77777778,41.11111111,32.22222222,20,1.111111111,23,31.11111111,2,0,0,0,93.726,29.21,28,NaN,NaN,,8,6,2
1934,8,14.61,22.61,6.67,118.3333333,7.222222222,28.88888889,19,-1.666666667,31,30.55555556,0,0,4,0,44.704,10.922,9,NaN,NaN,,8,7,0
1934,9,15.22,21.56,8.94,101.1111111,8.333333333,27.77777778,26,0,1,27.77777778,0,0,1,0,119.888,23.368,8,NaN,NaN,,10,8,0
1934,10,5.5,12.78,-1.78,374.4444444,0,21.11111111,17,-8.333333333,10,29.44444444,0,0,22,0,87.122,30.988,11,50.8,NaN,,10,6,1
1934,11,1.83,6.83,-3.11,472.2222222,0,12.77777778,20,-16.11111111,15,28.88888889,0,2,21,0,43.688,12.7,4,139.7,NaN,,9,7,0
1934,12,-8.28,-1.83,-14.72,803.3333333,0,20,1,-31.11111111,31,51.11111111,0,22,30,13,96.52,31.242,1,889,NaN,,9,8,1
1935,1,-10.78,-2.06,-19.56,903.3333333,0,6.111111111,10,-37.77777778,31,43.88888889,0,20,31,19,102.87,17.78,9,977.9,NaN,,12,10,0
1935,2,-8.56,-0.72,-16.44,706.6666667,0,12.22222222,15,-35.55555556,6,47.77777778,0,18,28,10,31.496,10.668,23,241.3,NaN,,6,5,0
1935,3,-1.67,6.11,-9.44,595,0,16.66666667,18,-23.88888889,9,40.55555556,0,1,31,4,48.006,15.24,28,38.1,NaN,,11,6,0
1935,4,3.33,10.33,-3.72,417.2222222,0,25,27,-12.77777778,6,37.77777778,0,0,25,0,52.07,10.414,30,127,NaN,,9,7,0
1935,5,8.28,16.89,-0.33,292.7777778,0,26.66666667,27,-6.666666667,22,33.33333334,0,0,19,0,49.784,30.226,7,0,NaN,,7,5,1
1935,6,14.78,22.44,7.11,108.8888889,2.222222222,27.22222222,29,-1.111111111,2,28.33333333,0,0,1,0,140.462,43.942,17,NaN,NaN,,14,11,1
1935,7,19.33,27.17,11.44,28.33333333,56.11111111,35,21,0,2,35,1,0,1,0,197.612,33.02,9,NaN,NaN,,16,12,4
1935,8,17.11,25.06,9.22,59.44444444,27.22222222,31.66666667,17,-0.555555556,24,32.22222223,0,0,2,0,73.152,30.48,21,NaN,NaN,,8,6,1
1935,9,11.33,18.61,4,211.6666667,1.111111111,26.11111111,19,-3.333333333,24,29.44444444,0,0,7,0,NaN,NaN,,NaN,NaN,,,,
1935,10,6.56,14.5,-1.33,358.3333333,0,22.77777778,14,-9.444444444,16,32.22222222,0,0,19,0,60.706,18.542,2,NaN,NaN,,7,7,0
1935,11,2.5,7.94,-2.94,432.2222222,0,17.22222222,12,-17.77777778,25,35,0,0,23,2,94.488,27.178,13,203.2,NaN,,9,8,1
1935,12,-8.44,-1.67,-15.28,830.5555556,0,3.333333333,10,-28.88888889,22,32.22222222,0,21,31,15,34.544,12.7,9,NaN,NaN,,11,5,0
1936,1,-9.83,-3.67,-16,872.7777778,0,2.777777778,16,-30.55555556,26,33.33333334,0,25,31,17,90.17,31.75,3,777.24,NaN,,7,6,1
1936,2,-11.33,-3.56,-19.17,775,0,5.555555556,28,-32.22222222,22,37.77777778,0,21,26,17,45.212,13.97,14,381,NaN,,6,5,0
1936,3,0.33,7.56,-6.83,557.2222222,0,18.88888889,26,-30,2,48.88888889,0,3,27,4,NaN,NaN,,NaN,NaN,,,,
1936,4,2.17,8.11,-3.78,484.4444444,0,22.22222222,30,-10,25,32.22222222,0,0,28,0,108.712,36.068,6,177.8,NaN,,13,12,1
1936,5,12.44,21.72,3.17,173.8888889,1.666666667,28.33333333,9,-7.222222222,16,35.55555555,0,0,11,0,87.63,23.368,3,NaN,NaN,,10,9,0
1936,6,15.11,23.39,6.78,102.2222222,10.55555556,29.44444444,11,-2.777777778,22,32.22222222,0,0,4,0,29.21,7.112,9,NaN,NaN,,8,5,0
1936,7,16.22,24.61,7.83,91.66666667,29.44444444,32.77777778,10,-0.555555556,1,33.33333334,2,0,1,0,97.282,35.56,4,NaN,NaN,,9,7,1
1936,8,16.22,24.56,7.94,80.55555556,16.11111111,31.66666667,16,0.555555556,28,31.11111111,0,0,0,0,128.778,26.67,30,NaN,NaN,,11,9,1
1936,9,12.33,20.83,3.78,158.8888889,0.555555556,28.33333333,24,-7.777777778,30,36.11111111,0,0,9,0,53.848,21.844,3,NaN,NaN,,8,6,0
1936,10,7.06,15,-0.83,334.4444444,0,25.55555556,24,-14.44444444,28,40,0,0,18,0,129.794,29.718,18,NaN,NaN,,14,13,1
1936,11,-2.17,4.11,-8.44,596.6666667,0,18.88888889,4,-20,30,38.88888889,0,9,27,3,67.31,43.18,5,266.7,NaN,,7,5,1
1936,12,-5.72,2.06,-13.44,690.5555556,0,10,26,-32.77777778,1,42.77777778,0,10,30,8,98.806,31.75,3,584.2,NaN,,9,7,1
1937,1,-3.67,3,-10.28,597.2222222,0,12.77777778,10,-23.33333333,28,36.11111111,0,7,27,6,117.348,22.86,25,139.7,NaN,,10,9,0
1937,2,-6,1.5,-13.44,681.1111111,0,10.55555556,14,-29.44444444,4,40,0,12,28,8,73.152,26.416,22,241.3,NaN,,6,4,1
1937,3,-7.33,-0.83,-13.89,796.6666667,0,3.333333333,25,-27.22222222,14,30.55555555,0,20,31,9,51.308,19.304,16,584.2,NaN,,11,6,0
1937,4,1.56,8.67,-5.5,502.7777778,0,15.55555556,27,-16.11111111,1,31.66666667,0,1,29,0,80.518,24.13,22,139.7,NaN,,10,8,0
1937,5,10.94,20.39,1.44,224.4444444,0,27.77777778,31,-5.555555556,1,33.33333334,0,0,14,0,125.476,46.482,15,NaN,NaN,,13,11,1
1937,6,15.5,23.5,7.5,95.55555556,10.55555556,30.55555556,1,1.111111111,16,29.44444445,0,0,0,0,92.71,44.196,10,NaN,NaN,,8,7,1
1937,7,18.33,26,10.61,36.11111111,35,30.55555556,9,5.555555556,4,25,0,0,0,0,98.806,60.706,12,NaN,NaN,,6,6,1
1937,8,19.39,27,11.78,15,47.77777778,32.22222222,17,2.777777778,15,29.44444444,1,0,0,0,135.128,31.242,2,NaN,NaN,,9,8,1
1937,9,13.06,22.72,3.44,160,16.66666667,33.88888889,4,-3.888888889,22,37.77777778,2,0,11,0,42.926,32.258,14,NaN,NaN,,4,4,1
1937,10,5.67,12.44,-1.17,344.4444444,0,23.88888889,7,-11.11111111,17,35,0,0,18,0,123.952,31.496,24,NaN,NaN,,11,8,1
1937,11,0,5.83,-5.83,529.4444444,0,13.33333333,29,-17.22222222,23,30.55555555,0,4,27,0,66.802,18.288,14,152.4,NaN,,11,6,0
1937,12,-7.5,-1.39,-13.61,801.1111111,0,7.222222222,5,-26.66666667,11,33.88888889,0,20,31,9,61.722,17.78,18,441.96,NaN,,8,7,0
1938,1,-9.33,-1.94,-16.78,858.3333333,0,10,26,-35,19,45,0,22,31,11,76.2,27.94,25,355.6,NaN,,8,7,1
1938,2,-7.06,0.78,-14.89,636.6666667,0,8.888888889,14,-26.11111111,11,35,0,10,25,13,95.504,26.67,7,177.8,NaN,,9,8,1
1938,3,-2.22,4.94,-9.39,616.6666667,0,17.77777778,23,-34.44444444,4,52.22222222,0,7,28,6,60.96,15.494,6,99.06,NaN,,8,6,0
1938,4,4.33,11.72,-3.11,405,0,26.66666667,29,-18.33333333,11,45,0,2,20,1,57.404,13.97,9,165.1,NaN,,10,7,0
1938,5,9.56,18.22,0.89,271.6666667,0,26.11111111,6,-6.111111111,12,32.22222222,0,0,15,0,48.768,22.86,15,NaN,NaN,,8,4,0
1938,6,15,24.44,5.56,92.22222222,7.222222222,32.22222222,22,-1.111111111,10,33.33333333,1,0,3,0,68.58,21.844,25,NaN,NaN,,10,7,0
1938,7,17.61,24.83,10.39,47.22222222,26.66666667,30.55555556,27,1.666666667,3,28.88888889,0,0,0,0,NaN,NaN,,NaN,NaN,,,,
1938,8,18,26.06,9.94,56.11111111,45.55555556,33.33333333,5,3.333333333,29,30,2,0,0,0,91.44,22.098,18,NaN,NaN,,10,9,0
1938,9,9.39,17,1.83,267.7777778,0,23.88888889,1,-5,10,28.88888889,0,0,12,0,212.852,60.96,22,NaN,NaN,,14,12,3
1938,10,7.67,17.11,-1.83,331.1111111,0,26.66666667,13,-10.55555556,7,37.22222223,0,0,20,0,46.482,16.51,25,NaN,NaN,,8,4,0
1938,11,1.5,9.22,-6.22,505,0,20.55555556,9,-27.22222222,26,47.77777778,0,4,25,2,67.31,13.462,14,205.74,NaN,,10,10,0
1938,12,-6.56,-0.56,-12.56,772.2222222,0,6.111111111,5,-28.33333333,29,34.44444444,0,16,31,8,110.744,30.226,6,165.1,NaN,,10,7,1
1939,1,-9,-2,-16,820,0,7.222222222,11,-36.11111111,27,43.33333333,0,22,30,12,68.072,26.416,31,660.4,NaN,,7,7,1
1939,2,-7.67,0.5,-15.78,706.1111111,0,10,15,-31.66666667,23,41.66666667,0,15,27,10,91.44,23.368,16,304.8,NaN,,10,6,0
1939,3,-5.78,1.67,-13.22,679.4444444,0,16.66666667,27,-31.11111111,11,47.77777778,0,14,27,10,77.978,13.716,26,584.2,NaN,,11,9,0
1939,4,1.33,6.61,-3.89,492.2222222,0,22.22222222,26,-12.77777778,10,35,0,2,22,0,67.818,32.512,2,279.4,NaN,,8,6,1
1939,5,11,18.94,3.11,230,3.333333333,28.88888889,28,-6.111111111,3,35,0,0,10,0,63.754,18.034,23,NaN,NaN,,6,6,0
1939,6,15.33,22.5,8.17,100,9.444444444,29.44444444,12,1.666666667,7,27.77777777,0,0,0,0,93.98,38.354,12,NaN,NaN,,6,5,1
1939,7,17.39,24.56,10.22,67.77777778,38.33333333,31.66666667,27,3.888888889,19,27.77777778,0,0,0,0,53.086,12.7,28,NaN,NaN,,7,6,0
1939,8,18.44,26.22,10.67,25.55555556,29.44444444,29.44444444,19,5.555555556,30,23.88888888,0,0,0,0,63.246,13.97,4,NaN,NaN,,10,8,0
1939,9,13.06,20.44,5.56,175,15.55555556,32.22222222,16,-6.111111111,22,38.33333333,1,0,6,0,55.88,12.7,28,NaN,NaN,,9,8,0
1939,10,6.67,13.06,0.28,361.1111111,0,24.44444444,11,-10,25,34.44444444,0,0,16,0,100.33,26.67,1,0,NaN,,12,11,1
1939,11,-2.33,3.5,-8.22,580,0,11.11111111,17,-17.77777778,26,28.88888889,0,6,29,1,42.164,34.544,6,190.5,NaN,,3,2,1
1939,12,-5.56,-0.5,-10.56,739.4444444,0,10,1,-27.22222222,28,37.22222222,0,17,30,5,71.12,26.162,21,279.4,NaN,,11,9,1
1940,1,-13,-5.94,-20.06,855,0,1.111111111,14,-30.55555556,23,31.66666667,0,26,29,21,37.846,26.162,15,330.2,NaN,,6,4,1
1940,2,-8.06,-1.72,-14.39,740,0,6.111111111,18,-31.11111111,27,37.22222222,0,19,29,9,48.768,16.764,7,365.76,NaN,,7,6,0
1940,3,-6.33,-0.72,-11.89,698.3333333,0,13.88888889,30,-28.88888889,2,42.77777778,0,21,26,7,95.504,49.276,14,1041.4,NaN,,10,9,1
1940,4,1.44,7.56,-4.67,453.3333333,0,19.44444444,30,-11.66666667,3,31.11111111,0,1,26,0,79.756,17.272,18,190.5,NaN,,13,8,0
1940,5,11.06,17.72,4.39,225.5555556,0.555555556,25,23,-6.111111111,12,31.11111111,0,0,8,0,79.502,19.05,29,NaN,NaN,,13,9,0
1940,6,14.56,20.78,8.33,117.2222222,10,28.88888889,5,-1.111111111,22,30,0,0,2,0,182.372,77.47,13,NaN,NaN,,17,15,2
1940,7,17.67,24.72,10.61,69.44444444,48.33333333,30,29,1.666666667,13,28.33333333,0,0,0,0,102.108,17.78,20,NaN,NaN,,13,11,0
1940,8,15.72,23.39,8.06,95,14.44444444,29.44444444,12,-2.222222222,25,31.66666666,0,0,2,0,25.4,14.224,14,NaN,NaN,,4,3,0
1940,9,12,18.78,5.28,178.3333333,0,24.44444444,20,-1.111111111,27,25.55555555,0,0,3,0,132.588,58.42,1,NaN,NaN,,11,6,2
1940,10,4.11,11.78,-3.56,409.4444444,0,24.44444444,8,-12.22222222,22,36.66666666,0,2,26,0,47.752,27.94,8,NaN,NaN,,7,4,1
1940,11,-0.39,4.5,-5.28,508.3333333,0,19.44444444,6,-23.88888889,29,43.33333333,0,9,27,1,106.426,21.336,12,368.3,NaN,,14,12,0
1940,12,-6.06,0.22,-12.28,755.5555556,0,11.11111111,26,-34.44444444,4,45.55555555,0,14,30,9,106.934,20.828,30,368.3,NaN,,9,8,0
1941,1,-9.67,-3.5,-15.83,806.1111111,0,3.333333333,17,-31.66666667,30,35,0,25,30,12,38.608,7.62,25,304.8,NaN,,9,6,0
1941,2,-9.11,-2.56,-15.67,745,0,4.444444444,14,-26.66666667,10,31.11111111,0,21,27,10,53.34,40.64,8,254,NaN,,4,3,1
1941,3,-6.56,0.56,-13.61,749.4444444,0,11.66666667,24,-28.33333333,13,40,0,15,30,8,57.404,20.32,9,607.06,NaN,,6,4,0
1941,4,6.83,15.72,-2.11,345.5555556,0,28.33333333,21,-12.22222222,2,40.55555555,0,0,19,0,25.146,7.366,20,12.7,NaN,,6,4,0
1941,5,11.56,20.33,2.72,216.1111111,5.555555556,31.11111111,22,-6.666666667,3,37.77777778,0,0,11,0,32.512,9.906,8,0,NaN,,5,4,0
1941,6,16.11,24.28,8,92.77777778,26.11111111,32.77777778,29,-0.555555556,12,33.33333334,2,0,1,0,89.154,17.018,16,0,NaN,,12,9,0
1941,7,18.72,26.5,11,28.33333333,40.55555556,31.66666667,2,5,21,26.66666667,0,0,0,0,159.512,29.972,29,0,NaN,,12,11,2
1941,8,15.28,23.22,7.33,104.4444444,10.55555556,30,9,-0.555555556,28,30.55555556,0,0,1,0,54.61,25.4,26,0,NaN,,7,4,1
1941,9,13.78,23,4.56,141.6666667,13.33333333,30,23,-6.111111111,30,36.11111111,0,0,6,0,112.268,66.04,1,NaN,NaN,,4,4,2
1941,10,7.17,13.94,0.39,314.4444444,0.555555556,25,6,-11.11111111,26,36.11111111,0,0,16,0,122.174,27.94,29,NaN,NaN,,17,15,1
1941,11,1.83,7,-3.33,495,0,20,20,-11.66666667,29,31.66666667,0,2,25,0,68.834,25.146,7,NaN,NaN,,10,7,0
1941,12,-5,1.44,-11.44,626.1111111,0,14.44444444,6,-28.33333333,31,42.77777777,0,14,29,6,72.39,27.94,14,330.2,NaN,,7,4,1
1942,1,NaN,NaN,-15.94,NaN,NaN,NaN,,-37.22222222,8,NaN,,,28,13,44.45,23.368,2,203.2,NaN,,7,5,0
1942,2,NaN,NaN,-15.5,NaN,NaN,NaN,,-31.11111111,4,NaN,,,28,11,66.04,23.368,17,469.9,NaN,,6,5,0
1942,3,-0.33,5.22,-5.94,523.8888889,0,15,8,-11.11111111,29,26.11111111,0,2,30,0,101.854,30.226,22,360.68,NaN,,9,6,1
1942,4,6.61,14.72,-1.56,315,0,27.77777778,25,-6.666666667,14,34.44444445,0,0,26,0,51.816,16.002,7,101.6,NaN,,7,6,0
1942,5,12.61,20.17,5.06,157.2222222,0.555555556,28.33333333,29,-5.555555556,11,33.88888889,0,0,4,0,102.108,33.528,23,NaN,NaN,,8,6,1
1942,6,NaN,NaN,9.39,NaN,NaN,NaN,,2.222222222,9,NaN,,,0,0,141.224,79.756,15,NaN,NaN,,9,7,1
1942,7,NaN,NaN,10.17,NaN,NaN,NaN,,3.333333333,10,NaN,,,0,0,76.2,36.576,30,NaN,NaN,,9,8,1
1942,8,17.11,23.94,10.28,57.22222222,21.66666667,29.44444444,31,0.555555556,25,28.88888888,0,0,0,0,61.976,11.176,11,NaN,NaN,,10,8,0
1942,9,13.17,20.67,5.72,150,8.333333333,29.44444444,2,-5,29,34.44444444,0,0,9,0,255.016,63.5,27,NaN,NaN,,14,13,4
1942,10,7.28,15.56,-1.06,306.1111111,0,22.22222222,15,-6.111111111,29,28.33333333,0,0,22,0,100.838,36.068,27,25.4,NaN,,9,7,1
1942,11,NaN,NaN,-5.39,NaN,NaN,NaN,,-13.88888889,23,NaN,,,28,0,74.422,27.178,10,NaN,NaN,,14,6,1
